OrderID,CustomerID,CustomerName,Email,Phone,OrderDate,ProductID,ProductName,Category,Quantity,UnitPrice,Discount,TaxRate,ShippingCost,TotalAmount,PaymentMethod,OrderStatus,ShippingAddress,City,State,ZipCode,Country
ORD100620,CUST9955,Customer 9955,customer9955@example.com,+1-555-1582,2023-12-03 15:00:00,PRD306,Product 306,Toys,1,35.06,0.3,0.08,5.12,31.63,Bank Transfer,Pending,6737 Main St,City43,GA,71467,USA
ORD100621,CUST3779,Customer 3779,customer3779@example.com,+1-555-2778,2023-04-22 07:00:00,PRD463,Product 463,Electronics,8,705.42,0.1,0.08,12.41,5497.76,Bank Transfer,Pending,6487 Main St,City6,MI,55110,USA
ORD100622,CUST8995,Customer 8995,customer8995@example.com,+1-555-9391,2023-06-22 06:00:00,PRD294,Product 294,Clothing,9,484.49,0.29,0.08,6.62,3350.18,PayPal,Processing,4567 Main St,City60,NY,68277,USA
ORD100623,CUST8247,Customer 8247,customer8247@example.com,+1-555-2653,2023-11-06 14:00:00,PRD313,Product 313,Clothing,2,51.05,0.16,0.08,6.29,98.92,Credit Card,Processing,5232 Main St,City93,OH,13239,USA
ORD100624,CUST3583,Customer 3583,customer3583@example.com,+1-555-4612,2023-03-11 17:00:00,PRD522,Product 522,Health,4,823.25,0.28,0.08,12.25,2572.89,Debit Card,Shipped,5441 Main St,City84,IL,43850,USA
ORD100625,CUST9737,Customer 9737,customer9737@example.com,+1-555-9926,2023-11-21 06:00:00,PRD420,Product 420,Home & Garden,1,238.3,0.25,0.08,23.28,216.3,Debit Card,Pending,7448 Main St,City4,IL,15246,USA
ORD100626,CUST1680,Customer 1680,customer1680@example.com,+1-555-2080,2023-04-05 21:00:00,PRD713,Product 713,Health,1,252.54,0.21,0.08,21.51,236.98,Cash on Delivery,Pending,844 Main St,City31,OH,77723,USA
ORD100627,CUST6651,Customer 6651,customer6651@example.com,+1-555-7396,2023-07-16 21:00:00,PRD408,Product 408,Automotive,9,964.22,0.27,0.08,23.86,6865.58,Bank Transfer,Cancelled,4905 Main St,City82,CA,99140,USA
ORD100628,CUST1510,Customer 1510,customer1510@example.com,+1-555-6092,2023-09-21 12:00:00,PRD359,Product 359,Toys,3,270.71,0.11,0.08,8.04,788.66,Debit Card,Shipped,9640 Main St,City16,TX,55964,USA
ORD100629,CUST4480,Customer 4480,customer4480@example.com,+1-555-8085,2023-02-19 18:00:00,PRD229,Product 229,Toys,3,405.48,0.2,0.08,7.33,1058.33,Cash on Delivery,Shipped,1693 Main St,City33,GA,35933,USA
ORD100630,CUST2984,Customer 2984,customer2984@example.com,+1-555-3547,2023-04-28 01:00:00,PRD544,Product 544,Health,6,291.61,0.11,0.08,22.98,1704.75,Cash on Delivery,Shipped,1393 Main St,City67,FL,88439,USA
ORD100631,CUST4358,Customer 4358,customer4358@example.com,+1-555-5537,2023-05-20 11:00:00,PRD290,Product 290,Electronics,6,109.28,0.04,0.08,20.1,699.91,Credit Card,Shipped,1527 Main St,City88,IL,19553,USA
ORD100632,CUST6321,Customer 6321,customer6321@example.com,+1-555-9699,2023-06-28 01:00:00,PRD428,Product 428,Books,6,948.83,0.21,0.08,14.77,4872.02,Cash on Delivery,Pending,4481 Main St,City85,NY,46857,USA
ORD100633,CUST2830,Customer 2830,customer2830@example.com,+1-555-8673,2023-09-29 17:00:00,PRD540,Product 540,Clothing,7,376.96,0.04,0.08,15.99,2751.81,Debit Card,Cancelled,7679 Main St,City44,OH,14832,USA
ORD100634,CUST6985,Customer 6985,customer6985@example.com,+1-555-2036,2023-10-29 22:00:00,PRD100,Product 100,Electronics,9,839.49,0.03,0.08,9.53,7924.58,Credit Card,Processing,2333 Main St,City58,MI,61598,USA
ORD100635,CUST7282,Customer 7282,customer7282@example.com,+1-555-7407,2023-01-18 13:00:00,PRD229,Product 229,Toys,4,766.0,0.05,0.08,10.12,3153.78,Debit Card,Processing,5426 Main St,City84,FL,76360,USA
ORD100636,CUST5391,Customer 5391,customer5391@example.com,+1-555-8962,2024-01-01 13:00:00,PRD582,Product 582,Electronics,7,643.07,0.22,0.08,9.84,3801.9,Debit Card,Shipped,9172 Main St,City63,GA,15477,USA
ORD100637,CUST4290,Customer 4290,customer4290@example.com,+1-555-6543,2023-03-08 11:00:00,PRD413,Product 413,Toys,1,994.34,0.21,0.08,24.24,872.61,Cash on Delivery,Processing,3919 Main St,City72,OH,42530,USA
ORD100638,CUST4413,Customer 4413,customer4413@example.com,+1-555-5771,2023-06-03 19:00:00,PRD556,Product 556,Automotive,8,467.42,0.23,0.08,20.72,3130.37,Credit Card,Pending,4764 Main St,City87,NY,91027,USA
ORD100639,CUST9318,Customer 9318,customer9318@example.com,+1-555-4566,2023-12-03 18:00:00,PRD414,Product 414,Home & Garden,4,889.11,0.28,0.08,19.02,2784.51,Bank Transfer,Pending,9219 Main St,City86,NY,34293,USA
ORD100640,CUST7611,Customer 7611,customer7611@example.com,+1-555-3024,2023-10-27 01:00:00,PRD915,Product 915,Automotive,5,795.95,0.07,0.08,15.13,4012.39,PayPal,Pending,6652 Main St,City61,CA,96919,USA
ORD100641,CUST2164,Customer 2164,customer2164@example.com,+1-555-1366,2023-08-21 18:00:00,PRD324,Product 324,Books,2,386.08,0.1,0.08,10.37,760.91,PayPal,Delivered,770 Main St,City35,GA,77533,USA
ORD100642,CUST9871,Customer 9871,customer9871@example.com,+1-555-2716,2023-10-04 09:00:00,PRD457,Product 457,Toys,10,288.11,0.07,0.08,11.28,2905.06,Bank Transfer,Cancelled,6564 Main St,City44,GA,33231,USA
ORD100643,CUST1311,Customer 1311,customer1311@example.com,+1-555-5136,2023-07-29 14:00:00,PRD263,Product 263,Toys,7,484.08,0.24,0.08,10.28,2791.61,Credit Card,Delivered,9382 Main St,City29,GA,68184,USA
ORD100644,CUST2153,Customer 2153,customer2153@example.com,+1-555-6480,2023-11-19 17:00:00,PRD903,Product 903,Books,9,980.06,0.08,0.08,21.44,8785.53,Credit Card,Delivered,9429 Main St,City29,PA,55973,USA
ORD100645,CUST3608,Customer 3608,customer3608@example.com,+1-555-8274,2023-01-25 08:00:00,PRD671,Product 671,Health,6,723.07,0.09,0.08,20.55,4284.35,Debit Card,Delivered,6299 Main St,City71,PA,73009,USA
ORD100646,CUST5252,Customer 5252,customer5252@example.com,+1-555-9323,2023-09-12 19:00:00,PRD280,Product 280,Toys,7,790.81,0.22,0.08,5.95,4669.2,Debit Card,Shipped,5693 Main St,City10,CA,86058,USA
ORD100647,CUST9214,Customer 9214,customer9214@example.com,+1-555-9455,2023-10-10 08:00:00,PRD157,Product 157,Books,9,874.32,0.25,0.08,22.01,6395.8,Cash on Delivery,Cancelled,2083 Main St,City89,OH,74754,USA
ORD100648,CUST9079,Customer 9079,customer9079@example.com,+1-555-8535,2023-10-14 14:00:00,PRD876,Product 876,Automotive,5,429.69,0.08,0.08,7.04,2141.74,Cash on Delivery,Delivered,3742 Main St,City20,PA,71584,USA
ORD100649,CUST3376,Customer 3376,customer3376@example.com,+1-555-6454,2023-03-23 00:00:00,PRD991,Product 991,Electronics,1,937.17,0.09,0.08,18.15,939.2,Debit Card,Delivered,1371 Main St,City29,MI,60833,USA
ORD100650,CUST5022,Customer 5022,customer5022@example.com,+1-555-4196,2023-09-14 08:00:00,PRD317,Product 317,Toys,8,678.26,0.09,0.08,8.23,5340.98,PayPal,Cancelled,7542 Main St,City69,CA,70113,USA
ORD100651,CUST7657,Customer 7657,customer7657@example.com,+1-555-3317,2023-02-03 12:00:00,PRD798,Product 798,Clothing,4,868.95,0.25,0.08,21.64,2837.04,Credit Card,Delivered,542 Main St,City30,IL,61398,USA
ORD100652,CUST5799,Customer 5799,customer5799@example.com,+1-555-5900,2023-04-03 12:00:00,PRD789,Product 789,Health,2,611.14,0.12,0.08,24.9,1186.55,Credit Card,Shipped,5016 Main St,City36,OH,46035,USA
ORD100653,CUST1406,Customer 1406,customer1406@example.com,+1-555-2978,2023-12-21 01:00:00,PRD446,Product 446,Toys,4,593.9,0.06,0.08,9.02,2420.73,Debit Card,Delivered,768 Main St,City20,IL,48620,USA
ORD100654,CUST6475,Customer 6475,customer6475@example.com,+1-555-6406,2023-05-11 07:00:00,PRD879,Product 879,Health,2,367.06,0.17,0.08,7.52,665.59,Bank Transfer,Processing,3641 Main St,City3,GA,20608,USA
ORD100655,CUST4752,Customer 4752,customer4752@example.com,+1-555-3117,2023-10-03 02:00:00,PRD765,Product 765,Home & Garden,6,954.34,0.07,0.08,13.02,5764.25,Debit Card,Pending,2101 Main St,City93,GA,11787,USA
ORD100656,CUST6010,Customer 6010,customer6010@example.com,+1-555-5802,2023-04-05 21:00:00,PRD640,Product 640,Home & Garden,6,156.54,0.03,0.08,7.95,991.9,Cash on Delivery,Processing,6383 Main St,City10,NC,93911,USA
ORD100657,CUST2217,Customer 2217,customer2217@example.com,+1-555-3855,2023-12-09 03:00:00,PRD531,Product 531,Toys,8,887.53,0.02,0.08,16.99,7531.88,PayPal,Shipped,223 Main St,City5,MI,30857,USA
ORD100658,CUST1425,Customer 1425,customer1425@example.com,+1-555-5959,2023-01-14 16:00:00,PRD659,Product 659,Books,8,368.91,0.27,0.08,16.15,2342.94,PayPal,Pending,9361 Main St,City65,CA,79808,USA
ORD100659,CUST3036,Customer 3036,customer3036@example.com,+1-555-3127,2023-06-10 00:00:00,PRD233,Product 233,Toys,6,701.33,0.29,0.08,23.99,3250.67,Debit Card,Processing,4700 Main St,City98,MI,10775,USA
ORD100660,CUST3429,Customer 3429,customer3429@example.com,+1-555-1646,2023-06-03 05:00:00,PRD454,Product 454,Sports,6,451.86,0.24,0.08,19.26,2244.58,PayPal,Processing,8491 Main St,City41,IL,79554,USA
ORD100661,CUST8265,Customer 8265,customer8265@example.com,+1-555-8056,2023-07-10 13:00:00,PRD200,Product 200,Clothing,7,849.41,0.02,0.08,24.17,6317.28,Debit Card,Pending,901 Main St,City63,OH,86490,USA
ORD100662,CUST4520,Customer 4520,customer4520@example.com,+1-555-7877,2023-02-18 23:00:00,PRD169,Product 169,Electronics,8,652.94,0.16,0.08,23.76,4762.54,Debit Card,Cancelled,8450 Main St,City7,MI,55778,USA
ORD100663,CUST1309,Customer 1309,customer1309@example.com,+1-555-2379,2023-02-20 13:00:00,PRD652,Product 652,Automotive,9,73.49,0.02,0.08,18.26,718.3,Bank Transfer,Pending,1675 Main St,City82,IL,17446,USA
ORD100664,CUST2175,Customer 2175,customer2175@example.com,+1-555-8370,2023-09-29 00:00:00,PRD871,Product 871,Toys,5,941.2,0.0,0.08,21.24,5103.72,Credit Card,Processing,8417 Main St,City15,FL,16450,USA
ORD100665,CUST8371,Customer 8371,customer8371@example.com,+1-555-3617,2023-02-25 18:00:00,PRD204,Product 204,Books,1,525.91,0.04,0.08,16.42,561.68,PayPal,Pending,3720 Main St,City86,NY,65226,USA
ORD100666,CUST8204,Customer 8204,customer8204@example.com,+1-555-6581,2023-02-20 19:00:00,PRD435,Product 435,Clothing,7,776.94,0.08,0.08,17.06,5420.83,Credit Card,Processing,7064 Main St,City50,IL,59547,USA
ORD100667,CUST3622,Customer 3622,customer3622@example.com,+1-555-6690,2023-06-12 16:00:00,PRD194,Product 194,Home & Garden,10,188.48,0.1,0.08,23.12,1855.15,Cash on Delivery,Shipped,8549 Main St,City8,NY,87139,USA
ORD100668,CUST9201,Customer 9201,customer9201@example.com,+1-555-7648,2023-03-22 08:00:00,PRD218,Product 218,Books,9,125.0,0.26,0.08,9.99,909.09,PayPal,Shipped,5041 Main St,City10,TX,84890,USA
ORD100669,CUST5207,Customer 5207,customer5207@example.com,+1-555-4476,2023-01-15 05:00:00,PRD170,Product 170,Automotive,6,243.16,0.22,0.08,13.64,1242.67,Bank Transfer,Cancelled,1801 Main St,City76,IL,54068,USA
ORD100670,CUST8423,Customer 8423,customer8423@example.com,+1-555-2708,2023-10-25 08:00:00,PRD393,Product 393,Health,3,809.65,0.1,0.08,12.07,2373.01,PayPal,Delivered,4289 Main St,City59,NC,53365,USA
ORD100671,CUST5409,Customer 5409,customer5409@example.com,+1-555-8423,2023-12-15 03:00:00,PRD954,Product 954,Electronics,7,779.66,0.16,0.08,20.74,4971.89,Bank Transfer,Pending,1710 Main St,City7,GA,50110,USA
ORD100672,CUST3674,Customer 3674,customer3674@example.com,+1-555-5890,2023-07-24 22:00:00,PRD778,Product 778,Automotive,9,481.71,0.18,0.08,15.63,3855.05,Bank Transfer,Shipped,7580 Main St,City48,TX,62724,USA
ORD100673,CUST4519,Customer 4519,customer4519@example.com,+1-555-4287,2023-11-16 22:00:00,PRD916,Product 916,Toys,5,496.27,0.18,0.08,16.43,2213.91,Debit Card,Cancelled,9853 Main St,City65,CA,23682,USA
ORD100674,CUST6838,Customer 6838,customer6838@example.com,+1-555-5734,2023-02-25 02:00:00,PRD460,Product 460,Home & Garden,10,360.67,0.28,0.08,6.84,2811.41,PayPal,Delivered,3133 Main St,City44,MI,66804,USA
ORD100675,CUST1415,Customer 1415,customer1415@example.com,+1-555-6408,2023-03-24 22:00:00,PRD171,Product 171,Home & Garden,7,56.02,0.27,0.08,9.16,318.32,Bank Transfer,Cancelled,7857 Main St,City9,TX,44528,USA
ORD100676,CUST8535,Customer 8535,customer8535@example.com,+1-555-7249,2023-04-27 16:00:00,PRD505,Product 505,Sports,3,312.41,0.23,0.08,12.77,792.17,Credit Card,Pending,2297 Main St,City52,NY,31870,USA
ORD100677,CUST3551,Customer 3551,customer3551@example.com,+1-555-6594,2023-05-17 05:00:00,PRD614,Product 614,Health,6,210.78,0.24,0.08,14.25,1052.3,PayPal,Delivered,6052 Main St,City46,CA,64362,USA
ORD100678,CUST7087,Customer 7087,customer7087@example.com,+1-555-1817,2023-01-18 21:00:00,PRD849,Product 849,Clothing,9,252.77,0.16,0.08,20.62,2084.44,PayPal,Shipped,2416 Main St,City95,GA,57086,USA
ORD100679,CUST9793,Customer 9793,customer9793@example.com,+1-555-2064,2023-06-27 03:00:00,PRD940,Product 940,Home & Garden,1,696.28,0.01,0.08,12.61,757.07,Credit Card,Pending,799 Main St,City82,NC,88635,USA
ORD100680,CUST7294,Customer 7294,customer7294@example.com,+1-555-8262,2023-03-07 11:00:00,PRD666,Product 666,Books,5,80.5,0.15,0.08,5.1,374.6,Credit Card,Cancelled,5206 Main St,City52,FL,20796,USA
ORD100681,CUST9873,Customer 9873,customer9873@example.com,+1-555-9803,2023-09-22 23:00:00,PRD819,Product 819,Clothing,9,704.2,0.07,0.08,13.92,6379.61,Cash on Delivery,Pending,2472 Main St,City10,IL,12367,USA
ORD100682,CUST5454,Customer 5454,customer5454@example.com,+1-555-9757,2023-07-12 10:00:00,PRD233,Product 233,Clothing,2,391.09,0.01,0.08,22.41,858.72,Bank Transfer,Cancelled,2040 Main St,City81,GA,51476,USA
ORD100683,CUST8757,Customer 8757,customer8757@example.com,+1-555-6616,2023-06-20 02:00:00,PRD491,Product 491,Electronics,5,275.62,0.17,0.08,14.57,1249.9,Bank Transfer,Pending,6102 Main St,City33,MI,44167,USA
ORD100684,CUST5292,Customer 5292,customer5292@example.com,+1-555-9782,2023-02-21 19:00:00,PRD859,Product 859,Books,6,791.03,0.26,0.08,13.65,3806.8,Bank Transfer,Pending,3268 Main St,City59,FL,23351,USA
ORD100685,CUST1520,Customer 1520,customer1520@example.com,+1-555-3555,2023-02-05 15:00:00,PRD709,Product 709,Toys,9,865.13,0.19,0.08,5.93,6817.27,Bank Transfer,Shipped,4705 Main St,City32,MI,10645,USA
ORD100686,CUST3413,Customer 3413,customer3413@example.com,+1-555-4319,2023-03-12 23:00:00,PRD303,Product 303,Clothing,7,29.81,0.08,0.08,14.4,221.73,Debit Card,Shipped,9127 Main St,City83,OH,42604,USA
ORD100687,CUST4465,Customer 4465,customer4465@example.com,+1-555-5636,2023-02-11 10:00:00,PRD807,Product 807,Sports,3,484.62,0.21,0.08,8.4,1248.83,PayPal,Cancelled,2981 Main St,City45,NC,50020,USA
ORD100688,CUST1485,Customer 1485,customer1485@example.com,+1-555-1714,2023-07-11 01:00:00,PRD429,Product 429,Automotive,7,228.02,0.11,0.08,11.51,1545.72,Cash on Delivery,Shipped,95 Main St,City94,NC,28629,USA
ORD100689,CUST4956,Customer 4956,customer4956@example.com,+1-555-4355,2023-11-13 19:00:00,PRD422,Product 422,Electronics,9,618.5,0.03,0.08,6.35,5837.82,Credit Card,Delivered,6702 Main St,City12,NC,47895,USA
ORD100690,CUST5156,Customer 5156,customer5156@example.com,+1-555-4877,2023-04-09 04:00:00,PRD939,Product 939,Electronics,5,469.77,0.13,0.08,11.27,2218.25,Cash on Delivery,Delivered,1543 Main St,City100,FL,76421,USA
ORD100691,CUST5761,Customer 5761,customer5761@example.com,+1-555-2841,2023-04-17 17:00:00,PRD616,Product 616,Toys,7,546.65,0.28,0.08,17.83,2993.36,Bank Transfer,Shipped,8845 Main St,City68,NC,67118,USA
ORD100692,CUST6162,Customer 6162,customer6162@example.com,+1-555-1396,2023-05-27 15:00:00,PRD674,Product 674,Electronics,8,699.65,0.08,0.08,16.81,5578.19,Credit Card,Delivered,2754 Main St,City96,FL,82488,USA
ORD100693,CUST8308,Customer 8308,customer8308@example.com,+1-555-8061,2023-01-12 12:00:00,PRD533,Product 533,Clothing,7,154.88,0.02,0.08,23.49,1170.96,Credit Card,Delivered,5136 Main St,City60,IL,43910,USA
ORD100694,CUST7099,Customer 7099,customer7099@example.com,+1-555-8865,2023-12-08 09:00:00,PRD552,Product 552,Books,4,306.07,0.19,0.08,14.37,1085.37,Bank Transfer,Shipped,813 Main St,City17,NC,27055,USA
ORD100695,CUST2976,Customer 2976,customer2976@example.com,+1-555-3198,2023-02-28 06:00:00,PRD416,Product 416,Books,7,830.19,0.16,0.08,23.31,5295.35,PayPal,Shipped,5216 Main St,City47,NC,16210,USA
ORD100696,CUST1964,Customer 1964,customer1964@example.com,+1-555-5072,2023-10-21 16:00:00,PRD386,Product 386,Books,7,188.55,0.24,0.08,8.2,1091.53,Cash on Delivery,Delivered,7112 Main St,City96,MI,76406,USA
ORD100697,CUST8709,Customer 8709,customer8709@example.com,+1-555-5326,2023-07-23 17:00:00,PRD167,Product 167,Home & Garden,9,333.48,0.04,0.08,22.08,3133.85,PayPal,Processing,7903 Main St,City63,MI,78635,USA
ORD100698,CUST1279,Customer 1279,customer1279@example.com,+1-555-8580,2023-09-25 06:00:00,PRD683,Product 683,Home & Garden,9,622.49,0.21,0.08,7.95,4787.93,Credit Card,Delivered,5070 Main St,City30,MI,67897,USA
ORD100699,CUST5875,Customer 5875,customer5875@example.com,+1-555-5625,2023-03-10 23:00:00,PRD522,Product 522,Books,7,251.39,0.02,0.08,19.03,1881.53,Debit Card,Pending,7527 Main St,City5,FL,43941,USA
ORD100700,CUST6544,Customer 6544,customer6544@example.com,+1-555-9861,2023-03-28 04:00:00,PRD793,Product 793,Toys,7,56.45,0.02,0.08,19.56,437.79,Credit Card,Delivered,9926 Main St,City89,NY,50907,USA
ORD100701,CUST6437,Customer 6437,customer6437@example.com,+1-555-3041,2023-03-15 10:00:00,PRD319,Product 319,Books,1,797.73,0.08,0.08,13.74,806.36,Cash on Delivery,Processing,6695 Main St,City88,FL,95631,USA
ORD100702,CUST6110,Customer 6110,customer6110@example.com,+1-555-8462,2023-11-24 11:00:00,PRD824,Product 824,Electronics,8,97.44,0.07,0.08,23.32,806.27,Debit Card,Shipped,2728 Main St,City72,TX,99020,USA
ORD100703,CUST8484,Customer 8484,customer8484@example.com,+1-555-7539,2023-09-06 08:00:00,PRD699,Product 699,Clothing,8,80.2,0.22,0.08,20.69,561.17,Cash on Delivery,Processing,6772 Main St,City34,TX,63142,USA
ORD100704,CUST9460,Customer 9460,customer9460@example.com,+1-555-2492,2023-07-26 15:00:00,PRD693,Product 693,Clothing,5,976.26,0.24,0.08,23.2,4029.77,Debit Card,Delivered,1884 Main St,City23,TX,99102,USA
ORD100705,CUST3103,Customer 3103,customer3103@example.com,+1-555-4940,2023-11-11 08:00:00,PRD779,Product 779,Health,9,502.96,0.27,0.08,14.76,3583.56,Credit Card,Delivered,1830 Main St,City73,TX,50387,USA
ORD100706,CUST6331,Customer 6331,customer6331@example.com,+1-555-5966,2023-06-19 20:00:00,PRD932,Product 932,Health,2,452.13,0.06,0.08,18.33,936.33,Cash on Delivery,Delivered,585 Main St,City47,OH,37922,USA
ORD100707,CUST7237,Customer 7237,customer7237@example.com,+1-555-2697,2023-09-03 15:00:00,PRD622,Product 622,Home & Garden,6,941.79,0.12,0.08,11.79,5382.25,Credit Card,Delivered,411 Main St,City49,NY,22657,USA
ORD100708,CUST3899,Customer 3899,customer3899@example.com,+1-555-9887,2023-06-14 06:00:00,PRD794,Product 794,Books,1,468.62,0.27,0.08,20.3,389.76,Cash on Delivery,Processing,6900 Main St,City92,TX,67076,USA
ORD100709,CUST4863,Customer 4863,customer4863@example.com,+1-555-1613,2023-12-26 09:00:00,PRD699,Product 699,Clothing,8,771.24,0.16,0.08,8.38,5605.73,PayPal,Processing,6270 Main St,City44,NY,60081,USA
ORD100710,CUST5505,Customer 5505,customer5505@example.com,+1-555-1008,2023-05-17 06:00:00,PRD829,Product 829,Clothing,1,911.2,0.09,0.08,22.47,918.0,Credit Card,Delivered,2602 Main St,City76,IL,77516,USA
ORD100711,CUST2805,Customer 2805,customer2805@example.com,+1-555-8259,2023-05-13 13:00:00,PRD673,Product 673,Automotive,5,656.62,0.01,0.08,10.3,3520.59,Cash on Delivery,Shipped,9036 Main St,City11,OH,10194,USA
ORD100712,CUST1205,Customer 1205,customer1205@example.com,+1-555-7881,2023-01-26 11:00:00,PRD835,Product 835,Books,2,304.75,0.3,0.08,17.24,478.02,PayPal,Processing,8182 Main St,City7,CA,47056,USA
ORD100713,CUST5360,Customer 5360,customer5360@example.com,+1-555-8934,2023-01-22 06:00:00,PRD672,Product 672,Electronics,5,850.75,0.07,0.08,8.15,4280.62,Cash on Delivery,Shipped,9114 Main St,City98,PA,75404,USA
ORD100714,CUST1682,Customer 1682,customer1682@example.com,+1-555-3638,2023-12-18 04:00:00,PRD449,Product 449,Clothing,1,978.38,0.07,0.08,19.01,1001.69,Cash on Delivery,Delivered,7267 Main St,City45,OH,99303,USA
ORD100715,CUST8839,Customer 8839,customer8839@example.com,+1-555-8557,2023-02-25 01:00:00,PRD259,Product 259,Automotive,3,799.94,0.03,0.08,20.45,2534.5,Debit Card,Shipped,8819 Main St,City49,IL,82780,USA
ORD100716,CUST6419,Customer 6419,customer6419@example.com,+1-555-6766,2023-07-10 09:00:00,PRD941,Product 941,Sports,10,370.02,0.01,0.08,18.39,3974.64,Credit Card,Shipped,474 Main St,City49,NC,88099,USA
ORD100717,CUST2873,Customer 2873,customer2873@example.com,+1-555-7485,2023-04-23 06:00:00,PRD183,Product 183,Health,6,57.72,0.05,0.08,10.49,365.81,Credit Card,Shipped,9042 Main St,City48,TX,12565,USA
ORD100718,CUST2954,Customer 2954,customer2954@example.com,+1-555-4541,2023-01-04 13:00:00,PRD568,Product 568,Electronics,10,351.55,0.23,0.08,7.86,2931.35,Cash on Delivery,Shipped,750 Main St,City66,CA,46694,USA
ORD100719,CUST5665,Customer 5665,customer5665@example.com,+1-555-6810,2023-03-04 06:00:00,PRD185,Product 185,Clothing,5,451.5,0.11,0.08,17.97,2187.88,Debit Card,Processing,5426 Main St,City32,IL,59393,USA
ORD100720,CUST9320,Customer 9320,customer9320@example.com,+1-555-9023,2023-11-10 16:00:00,PRD247,Product 247,Home & Garden,5,205.38,0.02,0.08,15.61,1102.48,Debit Card,Shipped,7121 Main St,City29,GA,56630,USA
